LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
"126,-,1131566500,2005.11.09,cn822,Nov,9,12:01:40,cn822/cn822,ntpd,28661,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
127,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,crond(pam_unix),13476,session closed for user root,E117,session closed for user root
128,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
129,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
"130,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,sendmail,16560,""jA9J1dQ7016560: from=root, size=1595423, class=0, nrcpts=1, msgid=<200511091901.jA9J1dQ7016560@aadmin1>, relay=#7#@localhost"",E15,""<*>: from=root, size=<*>, class=<*>, nrcpts=<*>, msgid=<<*>>, relay=#<*>#@localhost"""
"131,-,1131566501,2005.11.09,aadmin1,Nov,9,12:01:41,src@aadmin1,sendmail,16560,""jA9J1dQ7016560: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1625423, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]"",E16,""<*>: to=root, ctladdr=root (0/0), delay=<*>:<*>:<*>, xdelay=<*>:<*>:<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>.<*>.<*>, stat=Deferred: Connection refused by [<*>]"""
132,-,1131566501,2005.11.09,aadmin2,Nov,9,12:01:41,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
133,-,1131566501,2005.11.09,aadmin3,Nov,9,12:01:41,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
134,-,1131566501,2005.11.09,aadmin4,Nov,9,12:01:41,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
135,-,1131566501,2005.11.09,tbird-admin1,Nov,9,12:01:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"136,-,1131566502,2005.11.09,bn999,Nov,9,12:01:42,bn999/bn999,ntpd,14515,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
137,-,1131566502,2005.11.09,tbird-sm1,Nov,9,12:01:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
138,-,1131566502,2005.11.09,tbird-sm1,Nov,9,12:01:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
139,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
140,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
141,-,1131566503,2005.11.09,aadmin1,Nov,9,12:01:43,src@aadmin1,xinetd,18274,START: tftp pid=16563 from=10.100.4.251,E119,START: tftp pid=<*> from=<*>
142,-,1131566503,2005.11.09,aadmin2,Nov,9,12:01:43,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
143,-,1131566503,2005.11.09,aadmin3,Nov,9,12:01:43,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
144,-,1131566503,2005.11.09,aadmin4,Nov,9,12:01:43,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
"145,-,1131566503,2005.11.09,dn77,Nov,9,12:01:43,dn77/dn77,ntpd,9978,""synchronized to 10.100.30.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
146,-,1131566503,2005.11.09,tbird-admin1,Nov,9,12:01:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"147,-,1131566506,2005.11.09,cn296,Nov,9,12:01:46,cn296/cn296,ntpd,24199,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
148,-,1131566506,2005.11.09,tbird-admin1,Nov,9,12:01:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
149,-,1131566507,2005.11.09,tbird-admin1,Nov,9,12:01:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
150,-,1131566507,2005.11.09,tbird-admin1,Nov,9,12:01:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"151,-,1131566508,2005.11.09,dn233,Nov,9,12:01:48,dn233/dn233,ntpd,11151,""synchronized to 10.100.30.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"152,-,1131566509,2005.11.09,bn999,Nov,9,12:01:49,bn999/bn999,ntpd,14515,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
153,-,1131566509,2005.11.09,tbird-admin1,Nov,9,12:01:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
154,-,1131566509,2005.11.09,tbird-admin1,Nov,9,12:01:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"155,-,1131566510,2005.11.09,bn132,Nov,9,12:01:50,bn132/bn132,ntpd,22316,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"156,-,1131566510,2005.11.09,bn874,Nov,9,12:01:50,bn874/bn874,ntpd,25657,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"157,-,1131566510,2005.11.09,bn946,Nov,9,12:01:50,bn946/bn946,ntpd,15562,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
158,-,1131566510,2005.11.09,tbird-admin1,Nov,9,12:01:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
159,-,1131566510,2005.11.09,tbird-admin1,Nov,9,12:01:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
160,-,1131566511,2005.11.09,tbird-admin1,Nov,9,12:01:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
161,-,1131566512,2005.11.09,tbird-admin1,Nov,9,12:01:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
162,-,1131566512,2005.11.09,tbird-sm1,Nov,9,12:01:52,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
163,-,1131566514,2005.11.09,tbird-admin1,Nov,9,12:01:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"164,-,1131566515,2005.11.09,cn633,Nov,9,12:01:55,cn633/cn633,ntpd,18665,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
165,-,1131566516,2005.11.09,tbird-admin1,Nov,9,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
166,-,1131566516,2005.11.09,tbird-admin1,Nov,9,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
167,-,1131566516,2005.11.09,tbird-admin1,Nov,9,12:01:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
168,-,1131566516,2005.11.09,tbird-sm1,Nov,9,12:01:56,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
169,-,1131566516,2005.11.09,tbird-sm1,Nov,9,12:01:56,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
"170,-,1131566517,2005.11.09,bn825,Nov,9,12:01:57,bn825/bn825,ntpd,23041,""synchronized to 10.100.16.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
171,-,1131566517,2005.11.09,tbird-admin1,Nov,9,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
172,-,1131566517,2005.11.09,tbird-admin1,Nov,9,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
173,-,1131566517,2005.11.09,tbird-admin1,Nov,9,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
174,-,1131566517,2005.11.09,tbird-admin1,Nov,9,12:01:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"175,-,1131566518,2005.11.09,cn808,Nov,9,12:01:58,cn808/cn808,ntpd,28601,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"176,-,1131566518,2005.11.09,cn887,Nov,9,12:01:58,cn887/cn887,ntpd,28964,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"177,-,1131566518,2005.11.09,dn338,Nov,9,12:01:58,dn338/dn338,ntpd,31526,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
178,-,1131566518,2005.11.09,tbird-admin1,Nov,9,12:01:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"179,-,1131566519,2005.11.09,cn763,Nov,9,12:01:59,cn763/cn763,ntpd,27810,""synchronized to 10.100.16.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"180,-,1131566519,2005.11.09,cn921,Nov,9,12:01:59,cn921/cn921,ntpd,28851,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
181,-,1131566519,2005.11.09,tbird-admin1,Nov,9,12:01:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"182,-,1131566520,2005.11.09,bn780,Nov,9,12:02:00,bn780/bn780,ntpd,24873,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
183,-,1131566521,2005.11.09,tbird-admin1,Nov,9,12:02:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
184,-,1131566522,2005.11.09,tbird-admin1,Nov,9,12:02:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
185,-,1131566522,2005.11.09,tbird-admin1,Nov,9,12:02:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"186,-,1131566523,2005.11.09,dn233,Nov,9,12:02:03,dn233/dn233,ntpd,11151,""synchronized to 10.100.24.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
187,-,1131566523,2005.11.09,tbird-admin1,Nov,9,12:02:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
188,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
189,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
190,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
191,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
192,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
193,-,1131566525,2005.11.09,aadmin1,Nov,9,12:02:05,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
194,-,1131566525,2005.11.09,aadmin2,Nov,9,12:02:05,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
195,-,1131566525,2005.11.09,aadmin2,Nov,9,12:02:05,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
196,-,1131566525,2005.11.09,aadmin2,Nov,9,12:02:05,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
197,-,1131566525,2005.11.09,aadmin3,Nov,9,12:02:05,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
198,-,1131566525,2005.11.09,aadmin3,Nov,9,12:02:05,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
199,-,1131566525,2005.11.09,aadmin3,Nov,9,12:02:05,src@aadmin3,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
200,-,1131566525,2005.11.09,aadmin4,Nov,9,12:02:05,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
201,-,1131566525,2005.11.09,aadmin4,Nov,9,12:02:05,src@aadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
202,-,1131566525,2005.11.09,aadmin4,Nov,9,12:02:05,src@aadmin4,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
"203,-,1131566526,2005.11.09,bn317,Nov,9,12:02:06,bn317/bn317,ntpd,28385,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
204,-,1131566526,2005.11.09,tbird-admin1,Nov,9,12:02:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
205,-,1131566526,2005.11.09,tbird-sm1,Nov,9,12:02:06,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
206,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E35,DHCPACK on <*> to <*> via eth1
207,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
208,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,E36,DHCPDISCOVER from <*> via eth1
209,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
210,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,E38,DHCPOFFER on <*> to <*> via eth1
211,-,1131566527,2005.11.09,aadmin1,Nov,9,12:02:07,src@aadmin1,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,E39,DHCPREQUEST for <*> (<*>) from <*> via eth1
212,-,1131566527,2005.11.09,aadmin2,Nov,9,12:02:07,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
213,-,1131566527,2005.11.09,aadmin2,Nov,9,12:02:07,src@aadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
214,-,1131566527,2005.11.09,aadmin2,Nov,9,12:02:07,src@aadmin2,dhcpd,,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,E40,DHCPREQUEST for <*> (<*>) from <*> via eth1: unknown lease <*>.
215,-,1131566527,2005.11.09,aadmin3,Nov,9,12:02:07,src@aadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,E37,DHCPDISCOVER from <*> via eth1: network A_net: no free leases
"570,-,1131566713,2005.11.09,cn375,Nov,9,12:05:13,cn375/cn375,ntpd,10237,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"571,-,1131566713,2005.11.09,dn354,Nov,9,12:05:13,dn354/dn354,ntpd,32234,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
572,-,1131566713,2005.11.09,tbird-admin1,Nov,9,12:05:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
573,-,1131566713,2005.11.09,tbird-admin1,Nov,9,12:05:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"574,-,1131566714,2005.11.09,bn703,Nov,9,12:05:14,bn703/bn703,ntpd,21338,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
575,-,1131566714,2005.11.09,tbird-admin1,Nov,9,12:05:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
576,-,1131566715,2005.11.09,tbird-admin1,Nov,9,12:05:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"577,-,1131566716,2005.11.09,cn622,Nov,9,12:05:16,cn622/cn622,ntpd,18517,""synchronized to 10.100.18.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
"578,-,1131566716,2005.11.09,dn406,Nov,9,12:05:16,dn406/dn406,ntpd,31933,""synchronized to 10.100.28.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
579,-,1131566717,2005.11.09,tbird-admin1,Nov,9,12:05:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563117 when last update time is 1131563117 (minimum one second step),E111,RRD_update (/var/lib/ganglia/rrds/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
"580,-,1131566718,2005.11.09,cn838,Nov,9,12:05:18,cn838/cn838,ntpd,28059,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
581,-,1131566718,2005.11.09,tbird-admin1,Nov,9,12:05:18,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
582,-,1131566719,2005.11.09,tbird-admin1,Nov,9,12:05:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
583,-,1131566721,2005.11.09,tbird-admin1,Nov,9,12:05:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
"584,-,1131566722,2005.11.09,cn327,Nov,9,12:05:22,cn327/cn327,ntpd,23021,""synchronized to 10.100.20.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
585,-,1131566722,2005.11.09,tbird-sm1,Nov,9,12:05:22,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
"586,-,1131566723,2005.11.09,cn665,Nov,9,12:05:23,cn665/cn665,ntpd,23982,""synchronized to 10.100.22.250, stratum 3"",E125,""synchronized to <*>, stratum <*>"""
587,-,1131566723,2005.11.09,tbird-admin1,Nov,9,12:05:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
588,-,1131566723,2005.11.09,tbird-admin1,Nov,9,12:05:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
589,-,1131566724,2005.11.09,tbird-admin1,Nov,9,12:05:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
590,-,1131566725,2005.11.09,tbird-admin1,Nov,9,12:05:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
591,-,1131566726,2005.11.09,tbird-admin1,Nov,9,12:05:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
592,-,1131566726,2005.11.09,tbird-sm1,Nov,9,12:05:26,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
593,-,1131566726,2005.11.09,tbird-sm1,Nov,9,12:05:26,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
